,home_team,away_team,neutral,match_results,home_recent_wins,away_recent_wins,home_recent_goals_scored,away_recent_goals_scored,home_recent_goals_conceded,away_recent_goals_conceded,home_win_rate,away_win_rate,home_average_goal_difference,away_average_goal_difference
27262,Czech Republic,Moldova,0,1,4.0,0.0,15.0,3.0,3.0,16.0,0.75,0.0,2.125,-2.6
27261,Belgium,Andorra,0,1,4.0,0.0,9.0,2.0,5.0,13.0,0.6666666666666666,0.0,1.1111111111111112,-2.5
27260,Azerbaijan,Serbia,0,1,1.0,3.0,2.0,11.0,6.0,10.0,0.2,0.6666666666666666,-0.8,0.3333333333333333
27267,Finland,Italy,0,0,4.0,3.0,13.0,8.0,4.0,5.0,0.8,0.625,1.8,0.625
27285,Senegal,Lesotho,0,1,4.0,1.0,7.0,3.0,2.0,12.0,0.8888888888888888,0.2,1.7777777777777777,-1.8
27291,Algeria,Namibia,0,1,3.0,1.0,9.0,4.0,6.0,18.0,0.75,0.125,1.0,-2.625
27293,Egypt,Madagascar,0,1,4.0,1.0,18.0,1.0,4.0,10.0,0.875,0.2222222222222222,2.0,-1.2222222222222223
27295,Morocco,Gabon,0,1,4.0,1.0,10.0,5.0,1.0,10.0,0.9,0.125,1.6,-1.375
27297,Burkina Faso,Congo,0,1,3.0,1.0,9.0,4.0,5.0,14.0,0.6363636363636364,0.2727272727272727,0.7272727272727273,-1.0909090909090908
27304,DR Congo,Libya,0,1,4.0,1.0,9.0,2.0,5.0,6.0,0.8181818181818182,0.09090909090909091,1.5454545454545454,-1.5454545454545454
27313,South Africa,Ivory Coast,0,1,4.0,3.0,10.0,7.0,4.0,5.0,0.9166666666666666,0.6,1.3333333333333333,0.3
27316,Togo,Kenya,0,1,5.0,1.0,12.0,4.0,4.0,10.0,0.8888888888888888,0.2,1.5555555555555556,-1.2
27386,Angola,Malawi,0,1,5.0,0.0,13.0,4.0,3.0,15.0,1.0,0.0,2.4285714285714284,-2.2
27394,Gabon,Sierra Leone,0,1,4.0,1.0,11.0,3.0,2.0,8.0,0.8,0.125,1.8,-1.75
27398,Madagascar,Mauritius,0,0,2.0,1.0,3.0,3.0,5.0,18.0,0.5555555555555556,0.16666666666666666,0.3333333333333333,-2.8333333333333335
27412,Costa Rica,Canada,1,0,4.0,3.0,11.0,4.0,8.0,6.0,0.8181818181818182,0.6666666666666666,1.1818181818181819,-0.16666666666666666
27413,United States,El Salvador,0,1,5.0,2.0,12.0,3.0,3.0,11.0,0.9285714285714286,0.5714285714285714,1.8571428571428572,-0.7142857142857143
27415,Mexico,Brazil,0,1,4.0,3.0,11.0,11.0,4.0,8.0,0.7857142857142857,0.45454545454545453,2.142857142857143,0.36363636363636365
27414,Jamaica,Colombia,1,0,3.0,3.0,5.0,6.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.2857142857142857,-0.2857142857142857
27419,Brazil,Honduras,1,1,5.0,3.0,12.0,9.0,1.0,9.0,0.8666666666666667,0.6666666666666666,1.6666666666666667,1.0
27420,Guatemala,Jamaica,1,0,3.0,1.0,12.0,4.0,4.0,10.0,0.6,0.2222222222222222,1.6,-1.0
27426,Colombia,Brazil,1,0,4.0,3.0,9.0,10.0,2.0,7.0,0.8,0.4166666666666667,1.0666666666666667,0.25
27427,Costa Rica,El Salvador,1,1,3.0,2.0,9.0,3.0,8.0,12.0,0.75,0.5,1.0,-0.875
27430,Mexico,Jamaica,0,1,4.0,2.0,9.0,6.0,4.0,6.0,0.8,0.3,2.066666666666667,-0.7
27431,United States,Brazil,0,0,5.0,4.0,14.0,11.0,2.0,4.0,0.9411764705882353,0.46153846153846156,2.0588235294117645,0.38461538461538464
27432,Mexico,Costa Rica,0,1,4.0,4.0,11.0,8.0,4.0,2.0,0.8125,0.6428571428571429,2.25,0.7857142857142857
27435,United States,Costa Rica,0,1,4.0,3.0,13.0,7.0,4.0,4.0,0.8888888888888888,0.6,1.8888888888888888,0.6
27437,Mexico,Brazil,0,1,4.0,4.0,10.0,8.0,3.0,3.0,0.8235294117647058,0.5,2.235294117647059,0.42857142857142855
27461,Faroe Islands,Iceland,0,0,1.0,2.0,1.0,8.0,12.0,12.0,0.2,0.2857142857142857,-2.2,-1.2857142857142858
27497,Andorra,Croatia,0,0,0.0,3.0,1.0,7.0,18.0,4.0,0.0,0.6666666666666666,-2.7142857142857144,0.6666666666666666
27520,Sweden,San Marino,0,1,4.0,0.0,15.0,0.0,3.0,19.0,0.8571428571428571,0.0,2.142857142857143,-4.666666666666667
27514,Peru,Paraguay,0,1,2.0,1.0,6.0,5.0,7.0,10.0,0.4444444444444444,0.2727272727272727,0.0,-0.8181818181818182
27513,Netherlands,Austria,0,1,4.0,1.0,16.0,2.0,2.0,14.0,0.8888888888888888,0.3333333333333333,2.6666666666666665,-1.8333333333333333
27512,North Macedonia,England,0,0,1.0,5.0,5.0,13.0,12.0,2.0,0.2857142857142857,0.875,-0.7142857142857143,1.75
27511,Liechtenstein,Turkey,0,0,0.0,3.0,0.0,6.0,11.0,6.0,0.0,0.7857142857142857,-2.2,0.7142857142857143
27516,Romania,Luxembourg,0,1,2.0,0.0,6.0,2.0,8.0,13.0,0.42857142857142855,0.0,-0.2857142857142857,-2.7142857142857144
27506,Georgia,Albania,0,1,3.0,0.0,8.0,4.0,5.0,12.0,0.5,0.0,0.16666666666666666,-1.4285714285714286
27505,France,Cyprus,0,1,4.0,1.0,15.0,3.0,3.0,17.0,0.8333333333333334,0.2857142857142857,2.5,-2.4285714285714284
27504,Ecuador,Venezuela,0,1,2.0,1.0,6.0,2.0,8.0,10.0,0.7272727272727273,0.08333333333333333,0.5454545454545454,-2.4166666666666665
27503,Bulgaria,Estonia,0,1,4.0,2.0,10.0,4.0,7.0,13.0,0.7142857142857143,0.4,0.7142857142857143,-1.8
27509,Italy,Wales,0,1,4.0,2.0,10.0,7.0,2.0,6.0,0.8888888888888888,0.4,1.7777777777777777,0.2
27501,Belarus,Czech Republic,0,0,2.0,2.0,6.0,5.0,8.0,6.0,0.625,0.5,0.125,0.125
27500,Azerbaijan,Finland,0,0,2.0,1.0,4.0,3.0,6.0,7.0,0.3333333333333333,0.2,-0.5,-0.8
27528,Uruguay,Bolivia,0,1,3.0,0.0,7.0,1.0,4.0,16.0,0.7777777777777778,0.0,1.2222222222222223,-2.375
27526,Colombia,Brazil,0,0,3.0,3.0,6.0,6.0,4.0,3.0,0.75,0.4666666666666667,0.875,0.3333333333333333
27529,Chile,Peru,0,1,1.0,1.0,1.0,1.0,7.0,10.0,0.375,0.18181818181818182,-0.25,-1.3636363636363635
27531,Venezuela,Argentina,0,0,3.0,4.0,9.0,10.0,9.0,5.0,0.5,0.8333333333333334,-0.5,1.5
27545,Luxembourg,Bosnia and Herzegovina,0,0,0.0,1.0,1.0,3.0,16.0,10.0,0.0,0.2857142857142857,-2.5,-0.8571428571428571
27557,Spain,Ukraine,0,1,4.0,3.0,12.0,7.0,3.0,7.0,0.7272727272727273,0.6,1.9090909090909092,-0.0
27556,Slovenia,France,0,0,4.0,4.0,13.0,10.0,6.0,5.0,0.7777777777777778,0.7142857142857143,1.3333333333333333,0.7142857142857143
27551,Paraguay,Uruguay,0,1,4.0,1.0,14.0,3.0,6.0,6.0,0.875,0.3,1.5,-0.4
27548,Northern Ireland,Armenia,0,0,2.0,0.0,4.0,3.0,4.0,16.0,0.4,0.0,0.0,-2.3333333333333335
27546,Moldova,Belarus,0,1,2.0,0.0,4.0,1.0,7.0,14.0,0.2857142857142857,0.0,-0.8571428571428571,-2.6
27544,Latvia,Hungary,0,1,1.0,2.0,3.0,12.0,8.0,7.0,0.2,0.4,-1.0,1.0
27552,Poland,Sweden,0,0,4.0,5.0,15.0,14.0,2.0,3.0,0.8333333333333334,0.75,2.5,1.25
27539,England,Liechtenstein,0,1,4.0,0.0,9.0,1.0,4.0,19.0,0.625,0.0,0.5,-3.5714285714285716
27537,Czech Republic,Netherlands,0,1,4.0,4.0,17.0,11.0,1.0,4.0,0.7777777777777778,0.8571428571428571,2.4444444444444446,2.2857142857142856
27536,Brazil,Ecuador,0,1,5.0,2.0,11.0,8.0,2.0,6.0,0.875,0.36363636363636365,1.625,-0.45454545454545453
27535,Bolivia,Colombia,0,1,2.0,3.0,9.0,6.0,11.0,4.0,0.5714285714285714,0.5,0.0,-0.125
27541,Germany,Scotland,0,1,4.0,3.0,12.0,5.0,3.0,3.0,0.7777777777777778,0.6,1.2222222222222223,0.4
27534,Belgium,Croatia,0,1,4.0,3.0,9.0,6.0,4.0,4.0,0.7,0.7142857142857143,1.3,1.0
27532,Albania,Georgia,0,1,2.0,1.0,6.0,6.0,8.0,12.0,0.4,0.2,-0.4,-1.2
27560,Kuwait,Qatar,0,1,3.0,3.0,10.0,8.0,4.0,5.0,0.75,0.5714285714285714,4.125,0.2857142857142857
27584,South Korea,Nepal,0,1,3.0,1.0,10.0,9.0,5.0,23.0,0.6923076923076923,0.14285714285714285,2.1538461538461537,-3.4285714285714284
27588,Kuwait,Palestine,0,1,4.0,0.0,9.0,5.0,2.0,11.0,0.8,0.0,3.8,-1.2
27592,Iraq,Bahrain,1,1,3.0,3.0,11.0,5.0,6.0,6.0,0.75,0.5,2.875,-0.3333333333333333
27593,Kuwait,Palestine,0,1,4.0,0.0,10.0,6.0,3.0,12.0,0.8181818181818182,0.0,3.5454545454545454,-1.1666666666666667
27605,Saudi Arabia,Indonesia,0,1,4.0,3.0,18.0,8.0,4.0,8.0,0.8461538461538461,0.5,3.5384615384615383,-0.6666666666666666
27625,Norway,Luxembourg,0,1,2.0,0.0,7.0,2.0,7.0,15.0,0.4,0.0,0.0,-2.875
27628,Russia,Georgia,0,1,5.0,0.0,18.0,3.0,4.0,15.0,1.0,0.16666666666666666,2.5714285714285716,-1.3333333333333333
27643,Sudan,Eritrea,0,1,3.0,0.0,9.0,1.0,5.0,13.0,0.7272727272727273,0.0,1.0909090909090908,-2.4
27633,Sweden,Latvia,0,0,4.0,2.0,14.0,5.0,3.0,8.0,0.875,0.42857142857142855,2.5,-0.7142857142857143
27634,Switzerland,Republic of Ireland,0,1,3.0,3.0,13.0,9.0,6.0,6.0,0.5714285714285714,0.7142857142857143,1.4285714285714286,1.4285714285714286
27623,Netherlands,Moldova,0,1,5.0,0.0,19.0,3.0,1.0,19.0,0.9,0.0,2.6,-3.0
27612,Croatia,Bulgaria,0,1,4.0,4.0,11.0,8.0,1.0,6.0,0.8333333333333334,0.8,2.1666666666666665,0.4
27620,Italy,Azerbaijan,0,1,4.0,0.0,10.0,0.0,2.0,15.0,0.9,0.0,2.0,-2.857142857142857
27607,Austria,Czech Republic,0,0,3.0,2.0,9.0,7.0,4.0,7.0,0.7142857142857143,0.5555555555555556,1.1428571428571428,0.3333333333333333
27608,Belgium,Estonia,0,1,4.0,1.0,9.0,2.0,5.0,14.0,0.7272727272727273,0.3333333333333333,1.2727272727272727,-1.8333333333333333
27621,Liechtenstein,Slovakia,0,0,0.0,2.0,0.0,8.0,13.0,7.0,0.0,0.42857142857142855,-2.3333333333333335,-0.0
27616,France,Israel,0,1,4.0,2.0,18.0,7.0,2.0,7.0,0.8571428571428571,0.4,2.857142857142857,-0.0
27617,Germany,Iceland,0,1,4.0,2.0,6.0,6.0,4.0,12.0,0.8,0.375,1.2,-1.0
27618,Greece,Northern Ireland,0,1,3.0,1.0,4.0,5.0,4.0,11.0,0.5714285714285714,0.16666666666666666,-0.14285714285714285,-1.1666666666666667
27619,Hungary,Poland,0,0,3.0,2.0,11.0,4.0,6.0,9.0,0.6,0.5555555555555556,1.0,-0.4444444444444444
27614,Equatorial Guinea,Togo,0,1,1.0,1.0,4.0,4.0,9.0,10.0,0.2,0.2222222222222222,-1.0,-1.2222222222222223
27647,Congo,Sierra Leone,0,1,2.0,1.0,6.0,3.0,6.0,8.0,0.5714285714285714,0.1111111111111111,0.7142857142857143,-1.7777777777777777
27648,Ethiopia,Malawi,0,0,5.0,0.0,7.0,4.0,1.0,17.0,1.0,0.0,1.2,-2.5
27658,Saudi Arabia,Yemen,0,1,4.0,2.0,22.0,15.0,4.0,12.0,0.8571428571428571,0.5,3.642857142857143,1.0
27661,Saudi Arabia,Bhutan,0,1,4.0,0.0,21.0,2.0,4.0,42.0,0.8666666666666667,0.0,3.533333333333333,-8.0
27665,Saudi Arabia,Indonesia,0,1,5.0,3.0,25.0,8.0,1.0,10.0,0.875,0.5,3.5625,-0.875
27666,Yemen,Bhutan,1,1,3.0,0.0,14.0,2.0,7.0,43.0,0.6,0.0,1.4,-7.333333333333333
27668,Oman,Nepal,0,1,3.0,1.0,8.0,8.0,7.0,30.0,0.75,0.125,3.375,-5.0
27669,Singapore,Palestine,0,1,2.0,0.0,7.0,6.0,6.0,14.0,0.42857142857142855,0.0,-0.14285714285714285,-1.5714285714285714
27671,Vietnam,South Korea,1,1,3.0,2.0,12.0,6.0,8.0,8.0,0.6666666666666666,0.4,2.5,-0.4
27673,Iraq,Malaysia,1,1,3.0,1.0,11.0,6.0,5.0,11.0,0.8,0.2,3.0,-1.0
27674,Nepal,Vietnam,1,0,2.0,2.0,8.0,5.0,16.0,14.0,0.42857142857142855,0.4,-1.1428571428571428,-1.8
27675,Oman,South Korea,0,1,3.0,1.0,12.0,4.0,7.0,8.0,0.7777777777777778,0.3333333333333333,3.6666666666666665,-0.5
27676,Bahrain,Malaysia,0,1,4.0,1.0,11.0,5.0,5.0,13.0,0.7272727272727273,0.16666666666666666,0.9090909090909091,-1.5
27681,Bahrain,Iraq,0,1,4.0,2.0,12.0,9.0,6.0,6.0,0.75,0.2857142857142857,1.0,-0.14285714285714285
27682,Myanmar,Malaysia,1,1,3.0,1.0,13.0,5.0,6.0,11.0,0.6,0.14285714285714285,1.4,-1.5714285714285714
27683,Nepal,South Korea,1,0,2.0,0.0,8.0,4.0,12.0,11.0,0.375,0.2857142857142857,-1.25,-0.7142857142857143
27684,Oman,Vietnam,0,1,3.0,2.0,13.0,6.0,8.0,14.0,0.8,0.5,3.5,-1.1666666666666667
27692,Syria,United Arab Emirates,0,0,5.0,2.0,38.0,3.0,1.0,6.0,0.9,0.375,5.6,0.875
27695,Uzbekistan,Thailand,0,1,4.0,1.0,12.0,3.0,3.0,12.0,0.8571428571428571,0.16666666666666666,2.4285714285714284,-1.6666666666666667
27697,Turkmenistan,Sri Lanka,0,1,4.0,0.0,11.0,2.0,5.0,24.0,0.8,0.0,1.2,-4.4
27705,Turkmenistan,Sri Lanka,0,1,4.0,0.0,7.0,0.0,5.0,21.0,0.8333333333333334,0.0,1.1666666666666667,-3.8333333333333335
27729,Uruguay,Chile,0,1,4.0,1.0,12.0,5.0,3.0,9.0,0.8,0.18181818181818182,1.6,-0.9090909090909091
27711,Argentina,Bolivia,0,1,4.0,0.0,8.0,1.0,2.0,19.0,0.9,0.0,1.8,-2.6666666666666665
27712,Colombia,Venezuela,0,0,2.0,1.0,5.0,2.0,6.0,10.0,0.7058823529411765,0.07692307692307693,0.7647058823529411,-2.3846153846153846
27716,Gabon,Burundi,0,1,4.0,0.0,12.0,3.0,2.0,13.0,0.8333333333333334,0.16666666666666666,1.8333333333333333,-1.3333333333333333
27718,Kenya,Tanzania,0,1,5.0,0.0,13.0,4.0,1.0,15.0,1.0,0.0,2.4,-2.2
27719,Latvia,Turkey,0,1,2.0,4.0,6.0,9.0,8.0,5.0,0.3333333333333333,0.8,-0.5,0.8666666666666667
27723,Paraguay,Ecuador,0,1,4.0,2.0,15.0,8.0,7.0,6.0,0.8888888888888888,0.3333333333333333,1.6666666666666667,-0.5
27726,Scotland,Netherlands,0,1,5.0,3.0,12.0,8.0,3.0,5.0,1.0,0.75,1.8,1.75
27728,Spain,Norway,0,1,4.0,3.0,11.0,7.0,3.0,3.0,0.75,0.5,1.8333333333333333,0.125
27748,Togo,Equatorial Guinea,0,1,5.0,0.0,11.0,2.0,2.0,17.0,0.9,0.0,1.6,-3.0
27751,Chile,Paraguay,0,0,2.0,1.0,3.0,6.0,6.0,12.0,0.4444444444444444,0.25,-0.1111111111111111,-1.0
27756,United Arab Emirates,Sri Lanka,0,1,2.0,0.0,7.0,0.0,8.0,20.0,0.625,0.0,0.625,-3.7142857142857144
27757,Venezuela,Bolivia,0,1,3.0,0.0,9.0,1.0,6.0,17.0,0.4444444444444444,0.0,-0.7777777777777778,-2.7
27779,Wales,Russia,0,0,3.0,1.0,10.0,6.0,6.0,8.0,0.6,0.4444444444444444,0.8,-0.0
27773,Slovenia,Croatia,0,0,3.0,2.0,11.0,5.0,7.0,5.0,0.7,0.625,1.0,0.75
27769,Netherlands,Scotland,0,1,5.0,2.0,20.0,5.0,1.0,5.0,0.9090909090909091,0.5,2.8181818181818183,0.16666666666666666
27766,Lebanon,Iran,0,0,2.0,2.0,11.0,9.0,8.0,9.0,0.4,0.6,0.6,1.3
27763,Hong Kong,Uzbekistan,1,0,3.0,2.0,9.0,11.0,7.0,11.0,0.6,0.375,0.4,-1.125
27770,Norway,Spain,0,0,3.0,5.0,8.0,13.0,6.0,3.0,0.5,1.0,0.16666666666666666,1.7142857142857142
27782,Thailand,Uzbekistan,0,1,3.0,2.0,12.0,8.0,4.0,11.0,0.8333333333333334,0.4444444444444444,1.8333333333333333,-0.8888888888888888
27783,United Arab Emirates,Sri Lanka,0,1,2.0,0.0,6.0,1.0,8.0,20.0,0.6666666666666666,0.0,0.7777777777777778,-3.5
27790,Macau,Taiwan,0,0,0.0,0.0,1.0,1.0,18.0,17.0,0.16666666666666666,0.125,-2.6666666666666665,-2.5
27800,Maldives,Mongolia,0,1,1.0,1.0,6.0,6.0,13.0,18.0,0.2,0.14285714285714285,-1.4,-2.857142857142857
27880,Zimbabwe,Egypt,1,0,5.0,1.0,10.0,1.0,1.0,5.0,0.75,0.3333333333333333,1.25,-0.5
27881,Kenya,Mali,1,0,5.0,3.0,13.0,6.0,1.0,5.0,1.0,0.6,2.5,0.2
27884,Nigeria,Morocco,1,0,4.0,3.0,10.0,5.0,3.0,5.0,0.9333333333333333,0.6,2.0,-0.1
27891,Tunisia,DR Congo,0,1,4.0,1.0,18.0,4.0,3.0,10.0,0.8888888888888888,0.1111111111111111,2.4444444444444446,-1.8888888888888888
27892,Algeria,Egypt,1,1,4.0,2.0,14.0,3.0,4.0,4.0,0.8,0.42857142857142855,1.5,-0.2857142857142857
27893,Cameroon,Zimbabwe,1,1,4.0,2.0,6.0,5.0,2.0,6.0,0.875,0.5454545454545454,1.5,-0.09090909090909091
27896,Burkina Faso,Mali,1,0,3.0,4.0,11.0,9.0,5.0,3.0,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.5
27897,Senegal,Kenya,1,1,4.0,1.0,9.0,4.0,2.0,10.0,0.9,0.16666666666666666,1.9,-1.3333333333333333
27902,Nigeria,South Africa,1,1,3.0,4.0,9.0,8.0,4.0,4.0,0.875,0.75,1.8125,0.625
27901,Morocco,Benin,1,1,4.0,1.0,9.0,3.0,1.0,14.0,0.9090909090909091,0.2,1.6363636363636365,-2.2
27906,Burkina Faso,Kenya,1,0,3.0,1.0,11.0,2.0,6.0,10.0,0.6153846153846154,0.14285714285714285,0.6923076923076923,-1.5714285714285714
27908,Algeria,Zimbabwe,1,0,4.0,2.0,13.0,7.0,3.0,9.0,0.8181818181818182,0.5,1.4545454545454546,-0.25
27912,Nigeria,Benin,1,1,3.0,1.0,10.0,3.0,4.0,17.0,0.8823529411764706,0.16666666666666666,1.9411764705882353,-2.5
27915,Mali,Guinea,1,1,3.0,3.0,6.0,8.0,4.0,7.0,0.75,0.6,1.0,0.2
27916,Tunisia,Senegal,0,1,5.0,5.0,21.0,7.0,2.0,2.0,0.9,0.6363636363636364,2.5,0.7272727272727273
27917,Cameroon,Nigeria,1,0,4.0,3.0,10.0,4.0,5.0,3.0,0.8823529411764706,0.6,1.5294117647058822,0.6
27919,Morocco,Algeria,1,1,5.0,3.0,13.0,6.0,0.0,3.0,0.9166666666666666,0.4,1.8333333333333333,-0.4
27922,Morocco,Mali,1,1,5.0,5.0,15.0,12.0,1.0,3.0,0.9230769230769231,0.7142857142857143,1.8461538461538463,0.7142857142857143
27927,Nigeria,Mali,1,1,3.0,4.0,11.0,10.0,5.0,7.0,0.8888888888888888,0.625,1.8888888888888888,0.125
27932,Tunisia,Morocco,0,1,5.0,4.0,16.0,6.0,2.0,4.0,0.9090909090909091,0.6363636363636364,2.3636363636363638,-0.0
27964,Palestine,Taiwan,1,1,3.0,1.0,6.0,4.0,7.0,17.0,0.6,0.2222222222222222,-0.2,-2.0
27968,Saudi Arabia,Indonesia,0,1,5.0,2.0,24.0,6.0,1.0,16.0,0.8823529411764706,0.4444444444444444,3.7058823529411766,-1.4444444444444444
27970,Turkmenistan,Sri Lanka,0,1,5.0,0.0,17.0,1.0,0.0,18.0,0.875,0.0,2.625,-3.4444444444444446
27959,Malaysia,Hong Kong,0,0,3.0,0.0,14.0,1.0,12.0,13.0,0.6666666666666666,0.0,0.8333333333333334,-2.4
27974,Vietnam,Maldives,0,1,3.0,1.0,10.0,2.0,8.0,19.0,0.7142857142857143,0.125,2.2857142857142856,-3.375
27971,United Arab Emirates,Thailand,0,1,3.0,0.0,9.0,2.0,6.0,14.0,0.7,0.125,1.0,-1.75
27953,Jordan,Laos,0,1,4.0,0.0,14.0,1.0,4.0,35.0,0.6666666666666666,0.0,1.5,-7.375
27954,South Korea,Lebanon,0,1,3.0,3.0,24.0,14.0,4.0,3.0,0.7142857142857143,0.6,3.142857142857143,2.2
27948,Iran,Qatar,0,1,5.0,2.0,10.0,7.0,1.0,7.0,0.9285714285714286,0.5,2.857142857142857,0.125
27952,Japan,Oman,0,1,4.0,2.0,8.0,13.0,2.0,7.0,0.8571428571428571,0.4,3.142857142857143,1.2
28022,Argentina,Ecuador,0,1,4.0,1.0,8.0,4.0,2.0,7.0,0.9090909090909091,0.3076923076923077,1.9090909090909092,-0.5384615384615384
28024,Bolivia,Chile,0,0,2.0,1.0,8.0,6.0,11.0,10.0,0.625,0.16666666666666666,0.5,-0.9166666666666666
28064,Sri Lanka,Saudi Arabia,0,0,4.0,3.0,11.0,9.0,9.0,11.0,0.8,0.5555555555555556,0.4,-0.3333333333333333
28072,Yemen,Thailand,0,0,4.0,0.0,18.0,2.0,6.0,11.0,0.6666666666666666,0.1111111111111111,1.8333333333333333,-1.6666666666666667
28071,Vietnam,Lebanon,0,0,4.0,2.0,14.0,6.0,6.0,4.0,0.75,0.5,2.5,1.5
28069,Turkmenistan,Indonesia,0,1,5.0,2.0,18.0,5.0,0.0,14.0,0.8888888888888888,0.4,2.5555555555555554,-1.6
28046,Malaysia,Kuwait,0,0,2.0,4.0,12.0,9.0,13.0,3.0,0.5714285714285714,0.8,0.42857142857142855,1.2
28055,Peru,Colombia,0,0,3.0,2.0,9.0,5.0,6.0,8.0,0.5,0.4444444444444444,0.3,-0.5555555555555556
28036,Hong Kong,China PR,0,0,3.0,2.0,9.0,3.0,6.0,8.0,0.5,0.6666666666666666,0.16666666666666666,0.4444444444444444
28070,Uruguay,Venezuela,0,0,4.0,2.0,13.0,3.0,4.0,9.0,0.8181818181818182,0.14285714285714285,1.5454545454545454,-2.142857142857143
28040,Jordan,Qatar,0,1,4.0,2.0,13.0,7.0,4.0,8.0,0.7142857142857143,0.4444444444444444,2.0,-0.1111111111111111
28211,Bolivia,Paraguay,0,1,2.0,2.0,8.0,6.0,12.0,9.0,0.5555555555555556,0.3076923076923077,0.2222222222222222,-0.8461538461538461
28216,Uruguay,Peru,0,0,3.0,1.0,11.0,2.0,6.0,10.0,0.75,0.16666666666666666,1.1666666666666667,-1.3333333333333333
28217,Venezuela,Chile,0,0,4.0,1.0,10.0,4.0,5.0,9.0,0.5,0.23076923076923078,-0.6,-0.6923076923076923
28219,Brazil,Argentina,0,1,5.0,4.0,10.0,10.0,1.0,4.0,0.8823529411764706,0.8571428571428571,1.588235294117647,1.7142857142857142
28221,Ecuador,Colombia,0,1,3.0,3.0,7.0,7.0,4.0,7.0,0.75,0.5,0.6666666666666666,-0.3
28255,Zambia,Togo,0,1,4.0,0.0,9.0,1.0,2.0,11.0,0.8333333333333334,0.2,1.3333333333333333,-1.2
28239,Burkina Faso,Ghana,0,1,3.0,1.0,10.0,2.0,7.0,7.0,0.5714285714285714,0.4,0.42857142857142855,-0.4
28247,Nigeria,Rwanda,0,1,4.0,1.0,12.0,5.0,4.0,13.0,0.8947368421052632,0.2,1.8421052631578947,-1.6
28241,Ecuador,Bolivia,0,1,3.0,0.0,5.0,2.0,5.0,17.0,0.7692307692307693,0.0,0.6923076923076923,-2.5454545454545454
28250,Senegal,Congo,0,1,4.0,1.0,11.0,3.0,2.0,12.0,0.9090909090909091,0.25,2.0,-1.25
28267,Liberia,Mali,0,1,3.0,3.0,6.0,9.0,3.0,9.0,0.7272727272727273,0.5555555555555556,1.2727272727272727,-0.0
28269,Sudan,Egypt,0,0,4.0,2.0,12.0,4.0,1.0,5.0,0.75,0.375,1.25,-0.375
28273,Uganda,DR Congo,0,1,3.0,0.0,7.0,2.0,5.0,10.0,0.6,0.09090909090909091,0.4,-1.9090909090909092
28265,Ivory Coast,Libya,0,1,4.0,2.0,17.0,4.0,3.0,6.0,0.875,0.15384615384615385,2.875,-1.3076923076923077
28258,Cameroon,Benin,0,1,3.0,1.0,8.0,2.0,7.0,11.0,0.8333333333333334,0.14285714285714285,1.3888888888888888,-2.2857142857142856
28260,Colombia,Uruguay,0,1,1.0,1.0,4.0,4.0,7.0,9.0,0.6666666666666666,0.2727272727272727,0.6666666666666666,-0.6363636363636364
28288,Uzbekistan,Palestine,0,1,4.0,0.0,13.0,5.0,2.0,14.0,0.875,0.0,2.5,-1.625
28287,United Arab Emirates,Yemen,0,1,4.0,2.0,10.0,16.0,5.0,13.0,0.7272727272727273,0.42857142857142855,1.0,0.5714285714285714
28285,Saudi Arabia,Turkmenistan,0,1,5.0,4.0,21.0,17.0,1.0,2.0,0.8888888888888888,0.7142857142857143,3.6666666666666665,1.5714285714285714
28284,Qatar,Laos,0,1,4.0,0.0,10.0,1.0,4.0,33.0,0.8888888888888888,0.0,2.0,-7.111111111111111
28283,Oman,Singapore,0,1,4.0,0.0,15.0,0.0,6.0,10.0,0.8181818181818182,0.16666666666666666,3.3636363636363638,-1.5
28282,Lebanon,Maldives,0,1,2.0,1.0,11.0,2.0,7.0,22.0,0.3333333333333333,0.1111111111111111,0.0,-3.4444444444444446
28281,Kuwait,Hong Kong,0,1,4.0,1.0,12.0,4.0,3.0,13.0,0.8333333333333334,0.16666666666666666,3.5833333333333335,-1.6666666666666667
28280,South Korea,Vietnam,0,1,4.0,2.0,26.0,6.0,3.0,11.0,0.7333333333333333,0.42857142857142855,3.066666666666667,-1.2857142857142858
28278,Iraq,Taiwan,1,1,4.0,1.0,15.0,4.0,4.0,18.0,0.8181818181818182,0.2,3.090909090909091,-2.6
28277,Iran,Jordan,0,0,5.0,3.0,12.0,10.0,2.0,6.0,0.9333333333333333,0.6666666666666666,2.8,1.3333333333333333
28275,China PR,Malaysia,0,1,4.0,0.0,7.0,4.0,2.0,13.0,0.8,0.125,3.6,-1.5
28274,Bahrain,Kyrgyzstan,0,1,5.0,3.0,13.0,5.0,3.0,3.0,0.7857142857142857,0.6,1.0,0.4
28289,Syria,Tajikistan,0,1,4.0,3.0,34.0,5.0,3.0,4.0,0.8181818181818182,0.6,4.909090909090909,0.2
28295,Spain,Russia,1,1,4.0,1.0,10.0,4.0,3.0,8.0,0.7692307692307693,0.5,1.7692307692307692,0.1
28294,Portugal,Greece,0,0,5.0,3.0,21.0,5.0,0.0,7.0,1.0,0.42857142857142855,3.6666666666666665,-0.8571428571428571
28303,France,England,1,1,4.0,5.0,19.0,10.0,1.0,2.0,0.875,0.8888888888888888,2.875,1.6666666666666667
